,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
5259,65 - 69,KBW,39.99,49.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5260,55 - 59,NRW,49.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5261,65 - 69,NRW,49.97,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5262,40 - 44,NRW,37.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5263,60 - 64,KBW,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5264,40 - 44,KBW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5265,65 - 69,NRW,29.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5266,35 - 39,NRW,29.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5267,35 - 39,NRW,44.99,39.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5268,30 - 34,KBW,44.99,39.99,30.0,0.0,VF CABLEMAX,0.0
5269,30 - 34,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5270,25 - 29,NRW,39.99,54.97,30.0,0.0,VF RIP U-TREUE,0.0
5271,35 - 39,NRW,52.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5272,35 - 39,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5273,30 - 34,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5274,50 - 54,NRW,37.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5275,35 - 39,KBW,39.98,44.97,30.0,0.0,VF CABLEMAX,1.0
5276,65 - 69,NRW,49.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5277,50 - 54,NRW,29.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5278,50 - 54,NRW,34.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5279,35 - 39,HSN,34.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5280,45 - 49,NRW,44.97,34.99,6.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5281,75 - 79,HSN,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5282,35 - 39,NRW,54.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5283,25 - 29,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5284,30 - 34,KBW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5285,25 - 29,KBW,44.98,39.97,30.0,0.0,VF RIP U-TREUE,1.0
5286,30 - 34,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,0.0
5287,40 - 44,KBW,39.98,39.99,30.0,0.0,VF CABLEMAX,0.0
5288,18 - 24,KBW,34.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5289,35 - 39,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5290,25 - 29,NRW,34.99,32.98,30.0,0.0,VF RIP U-TREUE,1.0
5291,25 - 29,NRW,49.99,29.98,30.0,0.0,VF RIP U-TREUE,1.0
5292,35 - 39,KBW,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5293,35 - 39,NRW,44.99,44.97,30.0,0.0,VF RIP U-TREUE,1.0
5294,55 - 59,KBW,42.95,39.99,30.0,0.0,VF CABLEMAX,0.0
5295,30 - 34,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5296,35 - 39,NRW,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5297,35 - 39,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5298,25 - 29,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5299,45 - 49,KBW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5300,25 - 29,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5301,60 - 64,HSN,34.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5302,40 - 44,NRW,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5303,60 - 64,KBW,29.99,39.98,30.0,0.0,VF CABLEMAX,0.0
5304,30 - 34,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5305,25 - 29,KBW,49.99,42.98,30.0,0.0,VF CABLEMAX,0.0
5306,35 - 39,KBW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5307,35 - 39,NRW,49.99,42.99,30.0,0.0,VF RIP U-TREUE,0.0
5308,35 - 39,NRW,34.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5309,55 - 59,NRW,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5310,50 - 54,NRW,49.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5311,30 - 34,NRW,49.99,39.99,30.0,0.0,VF CABLEMAX,1.0
5312,35 - 39,NRW,34.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5313,35 - 39,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5314,30 - 34,NRW,39.99,44.99,30.0,0.0,VF CABLEMAX,1.0
5315,35 - 39,HSN,49.99,34.99,30.0,0.0,VF CABLEMAX,1.0
5316,25 - 29,KBW,29.98,44.99,30.0,0.0,VF CABLEMAX,1.0
5317,25 - 29,NRW,44.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5318,35 - 39,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5319,35 - 39,HSN,34.98,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5320,35 - 39,NRW,29.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5321,35 - 39,KBW,34.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5322,65 - 69,NRW,33.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5323,60 - 64,NRW,39.99,44.98,30.0,0.0,VF CABLEMAX,0.0
5324,25 - 29,KBW,49.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5325,25 - 29,KBW,34.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5326,40 - 44,NRW,34.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5327,30 - 34,NRW,29.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5328,25 - 29,NRW,39.99,24.99,30.0,0.0,VF CABLEMAX,0.0
5329,80 and over,NRW,29.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5330,60 - 64,NRW,39.97,49.99,30.0,0.0,VF RIP U-TREUE,0.0
5331,25 - 29,KBW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5332,35 - 39,HSN,49.98,54.97,30.0,0.0,VF RIP U-TREUE,1.0
5333,35 - 39,HSN,29.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5334,45 - 49,KBW,34.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
5335,40 - 44,HSN,39.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5336,55 - 59,HSN,39.96,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5337,65 - 69,HSN,39.99,58.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5338,35 - 39,KBW,44.99,39.98,30.0,0.0,VF CABLEMAX,0.0
5339,35 - 39,NRW,34.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5340,55 - 59,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5341,40 - 44,KBW,62.99,34.98,30.0,0.0,VF CABLEMAX,0.0
5342,30 - 34,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5343,40 - 44,HSN,44.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5344,35 - 39,NRW,34.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5345,25 - 29,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
5346,35 - 39,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5347,55 - 59,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5348,75 - 79,KBW,44.99,44.98,30.0,0.0,VF CABLEMAX,1.0
5349,65 - 69,KBW,49.98,47.98,30.0,0.0,VF RIP U-TREUE,1.0
5350,40 - 44,KBW,54.98,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5351,55 - 59,NRW,44.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5352,35 - 39,NRW,44.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5353,65 - 69,KBW,39.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5354,45 - 49,NRW,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5355,35 - 39,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5356,35 - 39,NRW,49.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5357,35 - 39,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5358,30 - 34,NRW,44.98,39.98,30.0,0.0,VF CABLEMAX,1.0
5359,45 - 49,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5360,55 - 59,KBW,39.99,79.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5361,35 - 39,KBW,32.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5362,55 - 59,NRW,32.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5363,40 - 44,KBW,49.99,29.97,30.0,0.0,VF CABLEMAX,0.0
5364,30 - 34,NRW,42.99,49.99,30.0,0.0,VF CABLEMAX,0.0
5365,30 - 34,HSN,39.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5366,35 - 39,HSN,54.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5367,30 - 34,KBW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5368,35 - 39,KBW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5369,45 - 49,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5370,60 - 64,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5371,25 - 29,NRW,44.98,44.99,30.0,0.0,VF CABLEMAX,0.0
5372,40 - 44,KBW,73.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5373,35 - 39,NRW,47.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5374,45 - 49,NRW,44.98,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5375,50 - 54,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5376,30 - 34,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5377,40 - 44,KBW,34.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5378,60 - 64,NRW,44.97,49.0,30.0,0.0,VF CABLEMAX,0.0
5379,35 - 39,KBW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5380,30 - 34,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5381,70 - 74,HSN,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5382,55 - 59,KBW,39.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5383,35 - 39,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5384,30 - 34,HSN,34.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
5385,25 - 29,NRW,34.99,34.99,30.0,0.0,VF CABLEMAX,1.0
5386,35 - 39,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5387,40 - 44,NRW,34.97,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5388,25 - 29,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5389,25 - 29,KBW,24.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5390,40 - 44,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5391,40 - 44,NRW,32.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5392,40 - 44,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5393,35 - 39,NRW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5394,35 - 39,KBW,49.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5395,35 - 39,NRW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5396,50 - 54,KBW,39.98,44.98,30.0,0.0,VF CABLEMAX,1.0
5397,40 - 44,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5398,40 - 44,NRW,42.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5399,55 - 59,NRW,49.97,64.99,30.0,0.0,VF RIP U-TREUE,0.0
5400,45 - 49,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,0.0
5401,65 - 69,KBW,34.99,44.97,30.0,0.0,VF CABLEMAX,0.0
5402,45 - 49,KBW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5403,35 - 39,NRW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
5404,35 - 39,NRW,59.98,44.96,30.0,0.0,VF RIP U-TREUE,0.0
5405,40 - 44,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5406,35 - 39,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5407,65 - 69,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5408,55 - 59,NRW,34.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5409,75 - 79,NRW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5410,50 - 54,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5411,25 - 29,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5412,40 - 44,NRW,44.98,48.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5413,35 - 39,KBW,34.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5414,30 - 34,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5415,40 - 44,NRW,39.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5416,50 - 54,NRW,39.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5417,50 - 54,HSN,44.99,34.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5418,35 - 39,NRW,39.98,39.97,30.0,0.0,VF RIP U-TREUE,0.0
5419,70 - 74,NRW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5420,25 - 29,KBW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5421,60 - 64,NRW,34.99,29.99,30.0,0.0,VF CABLEMAX,1.0
5422,40 - 44,NRW,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5423,35 - 39,NRW,49.99,44.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5424,25 - 29,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5425,25 - 29,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5426,30 - 34,KBW,39.99,34.98,30.0,0.0,VF CABLEMAX,1.0
5427,45 - 49,KBW,44.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5428,55 - 59,NRW,44.99,49.98,30.0,0.0,VF RIP U-TREUE,0.0
5429,40 - 44,NRW,44.98,37.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5430,45 - 49,NRW,44.99,29.99,30.0,0.0,VF CABLEMAX,0.0
5431,60 - 64,NRW,32.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5432,25 - 29,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5433,35 - 39,HSN,58.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5434,45 - 49,NRW,44.35,42.99,30.0,0.0,VF CABLEMAX,1.0
5435,35 - 39,NRW,29.99,39.98,30.0,0.0,VF CABLEMAX,0.0
5436,40 - 44,NRW,34.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5437,35 - 39,NRW,39.99,44.98,30.0,0.0,VF CABLEMAX,1.0
5438,35 - 39,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
5439,30 - 34,NRW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5440,35 - 39,KBW,39.99,49.99,30.0,0.0,VF CABLEMAX,0.0
5441,25 - 29,NRW,37.99,49.98,30.0,0.0,VF RIP U-TREUE,1.0
5442,60 - 64,NRW,44.99,44.97,30.0,0.0,VF RIP U-TREUE,1.0
5443,55 - 59,NRW,44.99,34.99,30.0,0.0,VF CABLEMAX,1.0
5444,55 - 59,NRW,44.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5445,25 - 29,NRW,29.99,49.97,30.0,0.0,VF CABLEMAX,0.0
5446,65 - 69,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5447,55 - 59,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5448,45 - 49,HSN,49.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5449,25 - 29,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5450,35 - 39,NRW,49.98,49.98,30.0,0.0,VF RIP U-TREUE,0.0
5451,40 - 44,HSN,49.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5452,25 - 29,NRW,37.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5453,60 - 64,NRW,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5454,35 - 39,KBW,24.97,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5455,45 - 49,NRW,39.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5456,40 - 44,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5457,25 - 29,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5458,45 - 49,KBW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5459,25 - 29,NRW,39.99,34.99,30.0,0.0,VF CABLEMAX,1.0
5460,65 - 69,NRW,39.98,43.99,30.0,0.0,VF RIP U-TREUE,1.0
5461,30 - 34,KBW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5462,25 - 29,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5463,25 - 29,KBW,32.98,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5464,40 - 44,HSN,49.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5465,25 - 29,NRW,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5466,35 - 39,KBW,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5467,45 - 49,KBW,34.98,39.99,30.0,0.0,VF CABLEMAX,1.0
5468,50 - 54,KBW,39.99,54.98,30.0,0.0,VF RIP U-TREUE,1.0
5469,55 - 59,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5470,35 - 39,KBW,34.96,32.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5471,60 - 64,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5472,60 - 64,NRW,62.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5473,60 - 64,NRW,39.99,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5474,40 - 44,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5475,40 - 44,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5476,40 - 44,NRW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5477,60 - 64,KBW,49.98,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5478,60 - 64,NRW,29.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5479,30 - 34,NRW,54.99,44.98,30.0,0.0,GIGAZUHAUSE TREUE B,0.0
5480,30 - 34,NRW,49.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5481,70 - 74,KBW,54.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5482,35 - 39,NRW,37.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5483,50 - 54,KBW,39.97,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5484,35 - 39,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5485,60 - 64,NRW,34.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5486,55 - 59,NRW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5487,25 - 29,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5488,35 - 39,HSN,49.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5489,65 - 69,NRW,49.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5490,40 - 44,NRW,44.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5491,30 - 34,NRW,49.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5492,40 - 44,HSN,34.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5493,65 - 69,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5494,25 - 29,KBW,54.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5495,60 - 64,NRW,49.98,44.98,30.0,0.0,MMA,0.0
5496,35 - 39,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5497,25 - 29,KBW,39.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5498,35 - 39,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
5499,55 - 59,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5500,25 - 29,HSN,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5501,25 - 29,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5502,25 - 29,KBW,44.97,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5503,50 - 54,NRW,44.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5504,40 - 44,NRW,47.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5505,50 - 54,KBW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5506,40 - 44,NRW,44.98,49.98,30.0,0.0,VF RIP U-TREUE,0.0
5507,55 - 59,HSN,39.97,42.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5508,65 - 69,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5509,35 - 39,KBW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5510,25 - 29,KBW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5511,30 - 34,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5512,25 - 29,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
5513,35 - 39,HSN,49.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5514,25 - 29,KBW,42.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5515,35 - 39,KBW,39.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5516,45 - 49,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5517,70 - 74,KBW,59.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5518,40 - 44,NRW,44.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5519,25 - 29,NRW,29.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5520,25 - 29,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5521,80 and over,KBW,42.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
5522,30 - 34,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5523,25 - 29,KBW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5524,70 - 74,NRW,42.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
5525,45 - 49,NRW,29.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5526,50 - 54,NRW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5527,55 - 59,KBW,44.98,39.99,30.0,0.0,VF CABLEMAX,0.0
5528,35 - 39,KBW,42.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5529,30 - 34,KBW,39.99,32.98,30.0,0.0,VF CABLEMAX,1.0
5530,30 - 34,NRW,29.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5531,50 - 54,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5532,35 - 39,NRW,49.97,49.98,30.0,0.0,VF CABLEMAX,1.0
5533,35 - 39,HSN,39.97,34.99,30.0,0.0,VF CABLEMAX,0.0
5534,35 - 39,NRW,39.97,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5535,25 - 29,KBW,34.99,49.98,30.0,0.0,VF CABLEMAX,0.0
5536,30 - 34,NRW,39.97,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5537,50 - 54,KBW,49.99,34.99,30.0,0.0,VF CABLEMAX,0.0
5538,40 - 44,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,0.0
5539,60 - 64,KBW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5540,80 and over,HSN,44.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5541,40 - 44,KBW,49.99,44.97,30.0,0.0,VF RIP U-TREUE,0.0
5542,30 - 34,NRW,29.99,44.99,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
5543,55 - 59,NRW,39.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5544,40 - 44,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5545,40 - 44,NRW,44.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5546,30 - 34,HSN,32.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5547,25 - 29,HSN,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5548,60 - 64,HSN,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
