,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
5617,30 - 34,KBW,39.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5618,50 - 54,KBW,39.99,29.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5619,35 - 39,NRW,44.98,49.94,5.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5620,55 - 59,HSN,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5622,40 - 44,NRW,54.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5623,50 - 54,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5624,50 - 54,KBW,39.99,39.96,30.0,0.0,VF RIP U-TREUE,1.0
5625,55 - 59,NRW,44.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5626,35 - 39,NRW,44.96,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5627,25 - 29,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5628,45 - 49,KBW,32.97,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5629,55 - 59,KBW,34.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5630,55 - 59,NRW,49.98,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5631,40 - 44,NRW,44.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5632,25 - 29,KBW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5633,40 - 44,NRW,44.99,39.98,30.0,0.0,VF CABLEMAX,1.0
5634,25 - 29,NRW,34.99,49.97,30.0,0.0,VF RIP U-TREUE,0.0
5635,40 - 44,KBW,27.97,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5636,45 - 49,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
5637,50 - 54,KBW,39.99,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5638,30 - 34,NRW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5639,40 - 44,HSN,39.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5640,30 - 34,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5641,50 - 54,HSN,49.99,42.97,30.0,0.0,VF CABLEMAX,1.0
5642,45 - 49,NRW,37.98,44.98,30.0,0.0,VF CABLEMAX,0.0
5643,55 - 59,KBW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5644,35 - 39,NRW,49.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5645,35 - 39,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5646,30 - 34,KBW,49.99,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5647,55 - 59,KBW,34.99,44.99,30.0,0.0,VF CABLEMAX,0.0
5648,35 - 39,KBW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5649,45 - 49,NRW,32.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5650,45 - 49,NRW,49.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5651,35 - 39,HSN,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5652,40 - 44,NRW,44.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5653,30 - 34,NRW,44.99,45.99,30.0,0.0,VF RIP U-TREUE,0.0
5654,50 - 54,NRW,44.99,42.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5655,40 - 44,NRW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5656,60 - 64,KBW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5657,40 - 44,NRW,44.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5658,18 - 24,NRW,39.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5659,40 - 44,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5660,40 - 44,NRW,44.99,34.99,30.0,0.0,VF CABLEMAX,1.0
5661,25 - 29,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5662,30 - 34,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5663,40 - 44,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5664,55 - 59,KBW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5665,30 - 34,KBW,39.99,34.99,30.0,0.0,VF CABLEMAX,0.0
5666,40 - 44,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5667,60 - 64,NRW,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5668,18 - 24,NRW,39.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5669,60 - 64,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5670,50 - 54,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5671,55 - 59,KBW,54.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5672,30 - 34,KBW,34.98,54.97,30.0,0.0,VF RIP U-TREUE,0.0
5673,35 - 39,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5674,60 - 64,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5675,60 - 64,KBW,49.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5676,55 - 59,NRW,49.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
5677,40 - 44,NRW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5678,60 - 64,HSN,49.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5679,55 - 59,HSN,49.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5680,50 - 54,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5681,35 - 39,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5682,25 - 29,KBW,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5683,80 and over,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5684,30 - 34,KBW,39.98,29.99,30.0,0.0,VF RIP U-TREUE,0.0
5685,35 - 39,NRW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5687,70 - 74,NRW,49.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5688,55 - 59,NRW,34.97,49.97,30.0,1.0,VF CABLEMAX,1.0
5689,25 - 29,NRW,42.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5690,60 - 64,KBW,42.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
5691,60 - 64,HSN,29.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5692,40 - 44,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5693,40 - 44,NRW,49.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5694,55 - 59,HSN,19.97,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5695,40 - 44,KBW,34.97,39.98,30.0,0.0,VF CABLEMAX,0.0
5696,35 - 39,KBW,44.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5697,35 - 39,KBW,29.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5698,65 - 69,NRW,54.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5699,55 - 59,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5700,18 - 24,KBW,39.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5701,35 - 39,NRW,34.98,39.98,30.0,0.0,VF CABLEMAX,1.0
5702,40 - 44,NRW,39.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5703,55 - 59,KBW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5704,35 - 39,NRW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5705,35 - 39,NRW,44.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5706,25 - 29,NRW,34.97,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5707,30 - 34,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5708,30 - 34,NRW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5709,40 - 44,HSN,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5710,30 - 34,NRW,24.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5711,30 - 34,NRW,44.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5712,60 - 64,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5713,60 - 64,HSN,39.97,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5714,35 - 39,HSN,44.99,29.98,30.0,0.0,VF CABLEMAX,1.0
5715,25 - 29,KBW,44.99,54.99,30.0,0.0,VF RIP U-TREUE,0.0
5716,50 - 54,NRW,44.98,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5717,25 - 29,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5718,25 - 29,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5719,60 - 64,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5720,40 - 44,KBW,34.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5721,35 - 39,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5722,40 - 44,KBW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5723,50 - 54,NRW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5724,60 - 64,HSN,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5725,18 - 24,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5726,50 - 54,NRW,29.97,17.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5727,25 - 29,KBW,54.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5728,40 - 44,NRW,29.97,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5729,60 - 64,HSN,29.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5730,40 - 44,NRW,29.97,39.98,5.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5731,80 and over,NRW,34.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5732,35 - 39,NRW,42.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5733,40 - 44,NRW,34.99,44.99,30.0,0.0,VF CABLEMAX,0.0
5734,50 - 54,KBW,34.98,34.98,30.0,0.0,VF CABLEMAX,1.0
5735,25 - 29,KBW,44.97,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5736,35 - 39,KBW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,1.0
5737,25 - 29,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5738,40 - 44,HSN,39.99,44.97,30.0,0.0,VF RIP U-TREUE,0.0
5739,30 - 34,HSN,32.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5740,40 - 44,NRW,44.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5741,25 - 29,KBW,42.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5742,25 - 29,NRW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5743,50 - 54,NRW,34.98,62.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5744,80 and over,NRW,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5745,35 - 39,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5746,35 - 39,NRW,34.99,37.99,30.0,0.0,VF CABLEMAX,1.0
5747,50 - 54,KBW,44.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5748,40 - 44,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5749,30 - 34,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5750,45 - 49,KBW,27.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
5751,65 - 69,KBW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5752,40 - 44,KBW,39.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5753,30 - 34,NRW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5754,40 - 44,KBW,37.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5755,30 - 34,NRW,44.99,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5756,18 - 24,NRW,32.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
5757,60 - 64,HSN,34.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5758,18 - 24,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5759,35 - 39,KBW,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5760,40 - 44,KBW,44.97,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5761,40 - 44,NRW,62.99,62.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5762,30 - 34,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5763,25 - 29,NRW,44.98,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5764,18 - 24,HSN,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5765,50 - 54,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5766,35 - 39,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5767,40 - 44,KBW,34.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5768,40 - 44,NRW,49.98,44.99,30.0,0.0,VF CABLEMAX,0.0
5769,55 - 59,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5770,55 - 59,KBW,32.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5771,40 - 44,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5772,35 - 39,NRW,29.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
5773,25 - 29,HSN,39.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5774,25 - 29,NRW,49.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
5775,35 - 39,NRW,34.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5776,25 - 29,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5777,50 - 54,NRW,29.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5778,60 - 64,NRW,42.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5779,45 - 49,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5780,30 - 34,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5781,35 - 39,NRW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5782,30 - 34,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5783,55 - 59,KBW,49.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5784,30 - 34,HSN,44.97,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5785,50 - 54,KBW,45.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5786,30 - 34,NRW,39.97,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5788,60 - 64,HSN,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5789,25 - 29,NRW,39.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5790,45 - 49,KBW,34.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5791,25 - 29,NRW,49.99,29.98,30.0,0.0,VF RIP U-TREUE,1.0
5792,30 - 34,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5793,50 - 54,NRW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5794,30 - 34,NRW,34.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5795,60 - 64,NRW,37.99,34.99,30.0,1.0,RED INTERNET & PHONE CABLE U,0.0
5796,35 - 39,KBW,29.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5797,40 - 44,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5798,45 - 49,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5799,55 - 59,NRW,29.99,49.98,30.0,0.0,VF CABLEMAX,1.0
5800,35 - 39,NRW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5801,25 - 29,HSN,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5802,35 - 39,NRW,44.98,47.98,30.0,0.0,VF CABLEMAX,0.0
5803,65 - 69,NRW,34.98,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5804,25 - 29,NRW,24.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5805,25 - 29,KBW,39.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5806,35 - 39,NRW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5807,30 - 34,NRW,44.98,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5808,35 - 39,NRW,34.97,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5809,25 - 29,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5810,30 - 34,NRW,34.98,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5811,35 - 39,KBW,44.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5812,40 - 44,KBW,34.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5813,25 - 29,NRW,39.97,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5814,55 - 59,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5815,35 - 39,KBW,54.99,44.99,30.0,0.0,VF RIP U-TREUE,0.0
5816,25 - 29,NRW,74.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5817,55 - 59,KBW,49.99,29.99,30.0,0.0,VF CABLEMAX,1.0
5818,55 - 59,KBW,62.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5819,40 - 44,KBW,37.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5820,35 - 39,KBW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5821,50 - 54,NRW,47.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5822,35 - 39,HSN,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5823,60 - 64,KBW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5824,35 - 39,KBW,42.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5825,65 - 69,KBW,29.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5826,40 - 44,HSN,44.99,49.99,30.0,1.0,VF CABLEMAX,1.0
5827,25 - 29,KBW,29.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5828,50 - 54,NRW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5829,30 - 34,NRW,39.98,44.99,6.0,0.0,GIGAZUHAUSE KABEL,1.0
5830,35 - 39,NRW,44.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5831,40 - 44,NRW,49.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5832,50 - 54,NRW,29.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5833,60 - 64,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5834,35 - 39,NRW,39.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5835,30 - 34,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5836,35 - 39,HSN,39.97,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5837,40 - 44,KBW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5838,25 - 29,HSN,44.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5839,25 - 29,NRW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5840,60 - 64,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5841,40 - 44,KBW,42.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5842,35 - 39,NRW,39.98,69.97,30.0,0.0,VF CABLEMAX,1.0
5843,25 - 29,HSN,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5844,30 - 34,KBW,49.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5845,30 - 34,KBW,39.98,42.99,30.0,0.0,VF CABLEMAX,1.0
5846,40 - 44,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5847,30 - 34,HSN,34.98,39.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5848,40 - 44,HSN,37.98,39.98,30.0,0.0,VF CABLEMAX,1.0
5849,35 - 39,NRW,44.99,39.97,30.0,0.0,VF RIP U-TREUE,1.0
5850,25 - 29,KBW,44.99,49.99,30.0,0.0,VF CABLEMAX,1.0
5851,35 - 39,KBW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5852,50 - 54,NRW,39.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5853,35 - 39,NRW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
5854,70 - 74,KBW,39.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5855,40 - 44,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5856,25 - 29,NRW,54.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
5857,35 - 39,NRW,44.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
5858,35 - 39,KBW,44.99,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5859,30 - 34,NRW,38.99,34.98,30.0,0.0,VF RIP U-TREUE,1.0
5860,80 and over,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5861,35 - 39,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,1.0
5862,35 - 39,KBW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
5863,40 - 44,NRW,39.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5864,35 - 39,NRW,49.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
5865,55 - 59,NRW,39.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5866,35 - 39,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5867,35 - 39,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5868,25 - 29,KBW,47.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5869,50 - 54,NRW,44.95,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5870,55 - 59,NRW,49.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5871,30 - 34,NRW,29.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
5872,55 - 59,NRW,58.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5873,45 - 49,HSN,42.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5874,60 - 64,NRW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5875,50 - 54,KBW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5876,35 - 39,NRW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5877,40 - 44,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5878,35 - 39,KBW,34.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5879,40 - 44,NRW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5880,40 - 44,NRW,44.99,49.98,30.0,0.0,VF RIP U-TREUE,0.0
5881,25 - 29,NRW,39.98,37.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
5882,25 - 29,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5883,35 - 39,KBW,44.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5884,55 - 59,KBW,44.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5886,55 - 59,KBW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
5887,55 - 59,NRW,49.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5888,55 - 59,NRW,39.97,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5889,55 - 59,NRW,39.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
5890,45 - 49,KBW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5891,50 - 54,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5892,40 - 44,KBW,32.99,44.99,30.0,0.0,2PLAY,1.0
5893,35 - 39,HSN,39.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5894,40 - 44,NRW,34.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
5895,30 - 34,KBW,44.98,39.99,30.0,0.0,VF CABLEMAX,1.0
5896,25 - 29,NRW,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5897,35 - 39,NRW,44.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
5898,25 - 29,HSN,24.98,44.99,30.0,0.0,VF CABLEMAX,0.0
5899,55 - 59,KBW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5900,25 - 29,NRW,44.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5901,35 - 39,NRW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
5902,50 - 54,NRW,44.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
5903,50 - 54,KBW,29.99,37.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
5904,80 and over,NRW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5905,35 - 39,HSN,39.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
5906,40 - 44,HSN,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
