region,cohort,flag_churn,customer_age_class,count_internet_previous_cancellations_0_18,basket_months_since_contract_start_date,count_transactions_Online,internet_product_name,internet_diff_churn_months,internet_all_outofcontract,calls_inbound_waiting_time_inqueue_0_6,calls_inbound_talk_time_0_6,count_calls_inbound_0_6,internet_months_since_contract_start_date,internet_months_until_contract_end,internet_days_until_initial_contract_end,campaign_dima_email_0_18,campaign_dima_service_0_18,campaign_dima_xsell_0_18,campaign_dima_0_18,contract_summaries_csconfirmed_0_3,basket_package_price_list,internet_package_price_list,internet_package_price_disc,basket_package_price_disc,internet_cons_package_price_list,basket_months_until_contract_end,basket_days_until_contract_end,non_internet_months_until_contract_end,non_internet_days_until_contract_end,internet_days_until_contract_end,non_internet_months_since_contract_start_date,count_previous_cancellations_0_18,basket_proportion_disc,internet_product_category,count_transactions_Commercial_Operations,basket_product_category,internet_down_speed,basket_days_until_next_promo_end,count_transactions_other,number_cust_at_lastamp_segment,number_cust_at_node_segment
NRW,2024-08-01,1,45 - 49,1,23,2,RED INTERNET UND PHONE 100 CABLE U,2,0,0,0,0,23,1,52,7,2,0,2,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,1,52,0,30,52,23,1,0E-9,2PLAY,1,SUPERWLAN,100,0,1,57,764
KBW,2024-08-01,0,50 - 54,0,54,0,GIGAZUHAUSE 100 KABEL,0,1,0,0,0,54,0,0,5,0,0,0,0,27.990000000,27.990000000,27.990000000,27.990000000,27.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,100,0,0,41,41
HSN,2024-08-01,0,45 - 49,0,61,0,INTERNET COMFORT 60,0,1,0,0,0,61,0,0,5,0,0,0,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,0,1PLAY,60,0,0,200,587
KBW,2024-08-01,1,40 - 44,0,143,0,2PLAY 30MBIT 4ALL,0,1,0,0,0,132,0,0,5,1,0,1,0,58.630000000,37.640000000,37.640000000,58.630000000,37.640000000,0,30,0,30,30,143,0,0E-9,2PLAY,0,ANALOG KABELANSCHLUSS,30,0,0,47,482
HSN,2024-08-01,1,65 - 69,0,46,1,VF RIP 100 U-TREUE,0,1,5,1196,3,46,0,0,5,1,0,1,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,100,0,1,298,749
HSN,2024-08-01,1,70 - 74,0,101,0,RED INTERNET UND PHONE 100 CABLE U,0,1,0,0,0,101,0,0,0,1,0,1,0,52.940000000,35.980000000,35.980000000,52.940000000,35.980000000,17,548,17,548,30,101,0,0E-9,2PLAY,2,N/A,100,0,0,116,834
HSN,2024-08-01,1,55 - 59,0,27,0,GIGAZUHAUSE 250 TREUE B,26,0,0,0,0,17,7,232,5,0,0,0,0,52.980000000,32.990000000,32.990000000,52.980000000,32.990000000,7,232,0,30,232,27,0,0E-9,2PLAY,4,SUPERWLAN,250,0,1,76,76
KBW,2024-08-01,1,50 - 54,0,36,0,VF CABLEMAX 1000,0,1,0,0,0,36,0,0,9,2,0,4,0,69.960000000,44.980000000,44.980000000,69.960000000,44.980000000,0,30,0,30,30,36,0,0E-9,2PLAY,1,SUPERWLAN,1000,1500,1,40,361
KBW,2024-08-01,0,55 - 59,0,28,0,RED INTERNET UND PHONE 1000 CABLE U,0,1,0,0,0,28,0,0,0,1,0,1,0,73.970000000,58.980000000,58.980000000,68.970000000,58.980000000,0,30,0,30,30,28,0,0.070000000,2PLAY,0,HD OPTION,1000,1500,0,233,663
NRW,2024-08-01,1,30 - 34,0,43,0,VF RIP 100 U-TREUE,0,1,0,0,0,43,0,0,8,2,2,2,0,29.990000000,29.990000000,29.990000000,29.990000000,29.990000000,0,30,0,30,30,43,0,0E-9,2PLAY,0,N/A,100,0,0,44,192
KBW,2024-08-01,1,35 - 39,0,27,0,VF RIP 250 U-TREUE,0,1,0,0,0,27,0,0,0,1,2,1,0,43.980000000,43.980000000,43.980000000,43.980000000,43.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,23,211
HSN,2024-08-01,1,35 - 39,0,30,0,EAZY 40 FLEX,0,1,0,0,0,30,0,0,1,1,0,1,0,17.990000000,17.990000000,17.990000000,17.990000000,17.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,20,0,0,47,293
NRW,2024-08-01,1,70 - 74,0,29,0,RED INTERNET & PHONE 50 CABLE U,0,1,220,1286,5,29,0,0,2,2,0,2,0,44.970000000,34.990000000,34.990000000,44.970000000,34.990000000,17,541,17,541,30,7,0,0E-9,2PLAY,0,DIGITAL KABELANSCHLUSS,50,0,0,71,477
NRW,2024-08-01,0,30 - 34,0,131,0,MMA,0,1,0,0,0,131,0,0,0,0,0,0,0,0E-9,0E-9,0E-9,0E-9,0E-9,0,30,0,0,30,0,0,0E-9,1PLAY,0,1PLAY,10,0,0,0,0
NRW,2024-08-01,1,40 - 44,0,56,0,3PLAY START 30,0,1,0,0,0,56,0,0,11,2,2,5,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,56,0,0E-9,3PLAY,2,SUPERWLAN,30,0,0,153,566
KBW,2024-08-01,0,30 - 34,0,28,0,VF CABLEMAX 1000,0,1,0,0,0,28,0,0,4,2,3,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,28,0,0E-9,2PLAY,1,SUPERWLAN,1000,0,0,43,589
NRW,2024-08-01,0,45 - 49,0,46,1,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,46,0,0,9,2,2,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,9,0,0E-9,2PLAY,0,SUPERWLAN,250,0,0,39,464
NRW,2024-08-01,0,60 - 64,0,45,3,VF RIP 100 U-TREUE,0,1,0,0,0,45,0,0,0,1,0,1,0,61.970000000,34.990000000,34.990000000,56.970000000,34.990000000,0,30,0,30,30,45,0,0.080000000,2PLAY,1,VF PREMIUM,100,1500,0,163,300
NRW,2024-08-01,1,40 - 44,0,22,1,RED INTERNET & PHONE 50 CABLE U,0,0,20,75,1,22,2,80,7,2,0,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,2,80,0,0,80,0,0,0E-9,2PLAY,2,2PLAY,50,0,4,123,450
NRW,2024-08-01,0,45 - 49,0,36,2,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,36,0,0,9,2,3,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,50,0,1,34,325
HSN,2024-08-01,1,40 - 44,0,28,0,VF RIP 250 U-TREUE,0,1,3,729,1,28,0,0,9,2,2,2,0,37.990000000,37.990000000,37.990000000,37.990000000,37.990000000,0,30,0,30,30,28,0,0E-9,2PLAY,1,SUPERWLAN,250,0,0,31,157
NRW,2024-08-01,0,60 - 64,0,199,0,3PLAY PLUS 50,0,1,0,0,0,138,0,0,8,2,0,2,0,69.630000000,48.640000000,48.640000000,69.630000000,48.640000000,0,30,0,30,30,199,0,0E-9,3PLAY,0,DIGITAL KABELANSCHLUSS,50,0,0,44,44
NRW,2024-08-01,1,60 - 64,0,60,2,VF RIP 250 U-TREUE,0,1,0,0,0,60,0,0,9,4,0,4,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,250,0,1,31,269
NRW,2024-08-01,1,80 and over,0,36,1,VF CABLEMAX 1000,0,1,0,0,0,36,0,0,6,78,2,78,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,68,806
KBW,2024-08-01,0,80 and over,0,133,0,2PLAY 30MBIT 4ALL,0,1,0,0,0,133,0,0,0,1,2,1,0,36.970000000,36.970000000,36.970000000,36.970000000,36.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,30,0,0,202,618
NRW,2024-08-01,1,30 - 34,0,72,0,INTERNET COMFORT 60,0,1,0,0,0,72,0,0,5,0,0,0,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,1,1PLAY,60,0,0,144,725
NRW,2024-08-01,1,60 - 64,0,52,2,VF RIP 250 U-TREUE,0,1,0,0,0,30,0,0,8,2,0,2,0,69.960000000,44.970000000,44.970000000,69.960000000,44.970000000,0,30,0,30,30,52,0,0E-9,2PLAY,1,SUPERWLAN,250,0,8,54,250
NRW,2024-08-01,0,40 - 44,0,48,2,VF RIP 250 U-TREUE,0,1,0,0,0,48,0,0,5,0,0,0,0,37.970000000,27.990000000,27.990000000,37.970000000,27.990000000,0,30,0,30,30,48,0,0E-9,2PLAY,1,VTV INTERNATIONAL,250,1500,1,96,458
NRW,2024-08-01,0,75 - 79,0,50,2,VF RIP 250 U-TREUE,0,1,0,0,0,50,0,0,0,1,0,1,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,30,30,50,0,0E-9,2PLAY,2,N/A,250,0,1,14,512
NRW,2024-08-01,1,30 - 34,0,15,4,GIGAZUHAUSE 1000 TREUE B,0,0,0,0,0,15,9,294,5,0,0,0,0,49.980000000,49.980000000,49.980000000,39.980000000,49.980000000,9,294,0,30,294,15,0,0.200000000,2PLAY,1,N/A,1000,293,0,181,490
HSN,2024-08-01,1,35 - 39,0,46,0,VF RIP 100 U-TREUE,0,1,0,0,0,46,0,0,0,1,0,1,0,34.980000000,34.980000000,34.980000000,34.980000000,34.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,0,15,337
KBW,2024-08-01,0,55 - 59,0,19,0,VF CABLEMAX 500,0,0,0,0,0,19,5,172,5,3,0,3,0,74.970000000,39.990000000,39.990000000,64.970000000,39.990000000,5,172,5,172,172,19,0,0.130000000,2PLAY,1,HD OPTION,500,1500,2,117,552
KBW,2024-08-01,1,40 - 44,0,58,0,VF RIP 250 U-TREUE,0,1,0,0,0,58,0,0,6,1,0,1,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,2,2PLAY,250,0,0,35,473
NRW,2024-08-01,0,80 and over,0,104,0,MMA,0,1,0,0,0,104,0,0,0,0,0,0,0,0E-9,0E-9,0E-9,0E-9,0E-9,0,30,0,0,30,0,0,0E-9,MMA ACTIVE,0,MMA ACTIVE,1,0,0,34,531
NRW,2024-08-01,0,25 - 29,0,19,1,GIGAZUHAUSE 250 KABEL,0,1,29,204,1,19,0,0,0,0,0,0,0,48.980000000,48.980000000,48.980000000,48.980000000,48.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,N/A,250,0,2,21,450
HSN,2024-08-01,0,80 and over,0,211,0,3PLAY 32MBIT,0,1,0,0,0,162,0,0,0,1,0,1,0,60.250000000,39.890000000,39.890000000,60.250000000,39.890000000,0,30,0,30,30,211,0,0E-9,3PLAY,0,ANALOG KABELANSCHLUSS,32,0,0,27,421
KBW,2024-08-01,0,45 - 49,0,54,0,VF CABLEMAX 1000,0,1,0,0,0,54,0,0,5,1,0,1,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,30,30,54,0,0E-9,2PLAY,1,SUPERWLAN,1000,0,0,8,563
NRW,2024-08-01,0,30 - 34,1,19,0,GIGAZUHAUSE 100 TREUE B,11,0,238,155,1,19,5,172,9,3,3,3,0,27.990000000,27.990000000,27.990000000,27.990000000,27.990000000,5,172,0,0,172,0,1,0E-9,2PLAY,2,2PLAY,100,0,1,135,135
HSN,2024-08-01,1,30 - 34,0,15,4,RED INTERNET UND PHONE 100 CABLE U,0,0,3,474,2,15,3,105,6,1,0,1,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,3,105,0,0,105,0,0,0E-9,2PLAY,2,2PLAY,100,0,1,185,255
NRW,2024-08-01,1,35 - 39,0,31,0,RED INTERNET UND PHONE 100 CABLE U,0,1,0,0,0,31,0,0,0,1,0,1,0,43.980000000,43.980000000,43.980000000,43.980000000,43.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,0,61,272
NRW,2024-08-01,0,45 - 49,0,22,0,VF CABLEMAX 1000,0,0,0,0,0,22,2,75,6,1,0,1,0,39.980000000,39.980000000,34.980000000,34.980000000,39.980000000,2,75,0,0,75,0,0,0.130000000,2PLAY,0,2PLAY,1000,1500,0,32,521
NRW,2024-08-01,1,45 - 49,1,24,0,VF RIP 250 U-TREUE,16,0,0,0,0,24,0,30,6,0,0,0,0,49.980000000,34.990000000,34.990000000,44.980000000,34.990000000,0,30,0,30,30,24,1,0.100000000,2PLAY,0,HD OPTION,250,1500,1,66,556
HSN,2024-08-01,0,30 - 34,0,32,0,RED INTERNET & PHONE 100 CABLE U,0,1,0,0,0,32,0,0,7,2,2,2,0,39.990000000,39.990000000,39.990000000,39.990000000,39.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,100,0,0,172,306
KBW,2024-08-01,1,50 - 54,0,34,0,VF RIP 250 U-TREUE,0,1,0,0,0,34,0,0,7,2,0,2,0,37.990000000,37.990000000,37.990000000,37.990000000,37.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,329,329
NRW,2024-08-01,1,30 - 34,0,21,3,VF CABLEMAX 1000,0,0,0,0,0,21,3,109,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,3,109,0,0,109,0,0,0E-9,2PLAY,0,2PLAY,1000,0,1,27,558
HSN,2024-08-01,0,50 - 54,0,145,0,VF CABLEMAX 1000,0,1,0,0,0,53,0,0,9,2,0,2,0,88.920000000,53.960000000,53.960000000,88.920000000,53.960000000,0,30,0,30,30,145,0,0E-9,2PLAY,0,SERIES AND MOVIES,1000,0,0,51,356
NRW,2024-08-01,0,50 - 54,0,56,0,1PLAY 30MBIT 4ALL,0,1,0,0,0,56,0,0,5,0,0,0,0,19.990000000,19.990000000,19.990000000,19.990000000,19.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,0,1PLAY,30,0,0,194,905
KBW,2024-08-01,1,35 - 39,0,17,0,GIGAZUHAUSE 100 TREUE B,27,0,0,0,0,17,7,226,9,0,6,1,0,27.990000000,27.990000000,27.990000000,27.990000000,27.990000000,7,226,0,30,226,17,0,0E-9,2PLAY,3,SUPERWLAN,100,0,2,241,377
NRW,2024-08-01,0,55 - 59,0,146,2,GIGAZUHAUSE 100 TREUE B,0,0,0,0,0,18,6,184,7,1,0,2,0,48.980000000,27.990000000,27.990000000,48.980000000,27.990000000,6,184,0,30,184,146,0,0E-9,2PLAY,0,DIGITAL KABELANSCHLUSS,100,0,1,12,286
KBW,2024-08-01,1,30 - 34,0,27,0,VF CABLEMAX 1000,0,1,0,0,0,27,0,0,0,1,1,1,0,48.970000000,48.970000000,48.970000000,48.970000000,48.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,123,476
NRW,2024-08-01,1,40 - 44,0,21,2,GIGAZUHAUSE 100 TREUE B,0,0,0,0,0,21,3,119,2,1,0,1,0,42.980000000,27.990000000,27.990000000,37.980000000,27.990000000,3,119,3,119,119,21,0,0.120000000,2PLAY,0,HD OPTION,100,1500,1,0,0
NRW,2024-08-01,1,55 - 59,0,41,1,VF RIP 100 U-TREUE,0,1,0,0,0,41,0,0,8,1,3,1,0,49.970000000,34.980000000,34.980000000,44.970000000,34.980000000,0,30,0,30,30,41,0,0.100000000,2PLAY,0,HD OPTION,100,1500,0,176,249
KBW,2024-08-01,0,35 - 39,0,69,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,69,0,0,0,1,0,1,0,74.970000000,39.990000000,39.990000000,64.970000000,39.990000000,0,30,0,30,30,69,0,0.130000000,2PLAY,2,HD OPTION,250,1500,0,21,635
KBW,2024-08-01,0,45 - 49,0,51,0,RED INTERNET UND PHONE 1000 CABLE U,0,1,0,0,0,51,0,0,7,2,0,2,0,59.980000000,59.980000000,59.980000000,59.980000000,59.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,1,47,470
HSN,2024-08-01,1,60 - 64,0,42,0,VF RIP 1000 U-TREUE,0,0,0,0,0,21,3,92,0,1,0,1,0,49.990000000,49.990000000,49.990000000,49.990000000,49.990000000,3,92,0,30,92,42,0,0E-9,2PLAY,0,N/A,1000,0,0,102,324
NRW,2024-08-01,0,70 - 74,0,56,2,VF CABLEMAX 500,0,1,0,0,0,46,0,0,7,0,0,0,0,68.850000000,39.980000000,39.980000000,63.850000000,39.980000000,5,179,5,179,30,56,0,0.070000000,2PLAY,3,VF PREMIUM,500,1500,0,196,342
HSN,2024-08-01,0,65 - 69,0,41,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,41,0,0,0,1,2,1,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,50,0,0,107,356
KBW,2024-08-01,0,60 - 64,0,48,0,3PLAY START 30,0,1,565,550,1,48,0,0,0,1,2,1,0,54.960000000,44.980000000,44.980000000,54.960000000,44.980000000,23,699,23,699,30,1,0,0E-9,3PLAY,1,DIGITAL KABELANSCHLUSS,30,0,0,84,347
KBW,2024-08-01,1,60 - 64,0,57,0,VF CABLEMAX 1000,0,1,0,0,0,36,0,0,7,2,0,2,0,169.920000000,169.920000000,169.920000000,169.920000000,169.920000000,0,30,0,30,30,57,0,0E-9,2PLAY,0,N/A,1000,0,0,0,0
KBW,2024-08-01,0,50 - 54,0,167,0,3PLAY FLY 400,0,1,0,0,0,88,0,0,5,0,0,0,0,76.830000000,55.840000000,55.840000000,76.830000000,55.840000000,0,30,0,30,30,167,0,0E-9,3PLAY,1,ANALOG KABELANSCHLUSS,400,0,0,37,743
NRW,2024-08-01,1,60 - 64,0,47,0,RED INTERNET UND PHONE 1000 CABLE U,0,1,0,0,0,47,0,0,0,1,0,1,0,54.990000000,54.990000000,54.990000000,54.990000000,54.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,55,223
NRW,2024-08-01,0,30 - 34,1,16,0,GIGAZUHAUSE 1000 KABEL,15,0,0,0,0,16,8,257,0,0,0,0,0,79.970000000,64.980000000,64.980000000,74.970000000,64.980000000,8,257,8,257,257,16,1,0.060000000,2PLAY,0,HD OPTION,1000,1500,1,111,195
KBW,2024-08-01,0,40 - 44,0,28,0,VF CABLEMAX 1000,0,1,0,0,0,28,0,0,7,2,0,2,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,1000,0,0,35,374
HSN,2024-08-01,1,65 - 69,0,114,0,VF RIP 100 U-TREUE,0,1,97,1519,3,39,0,0,6,1,0,1,0,62.960000000,34.980000000,34.980000000,57.960000000,34.980000000,2,71,2,71,30,114,0,0.080000000,2PLAY,1,N/A,100,1500,0,8,65
NRW,2024-08-01,0,50 - 54,0,102,2,RED INTERNET UND PHONE 250 CABLE U,0,1,2,339,1,102,0,0,0,1,0,1,0,42.970000000,42.970000000,42.970000000,42.970000000,42.970000000,0,30,0,30,30,102,0,0E-9,2PLAY,0,N/A,250,0,1,65,428
NRW,2024-08-01,1,50 - 54,0,44,0,VF RIP 100 U-TREUE,0,1,0,0,0,44,0,0,7,2,0,2,0,32.990000000,32.990000000,32.990000000,32.990000000,32.990000000,0,30,0,0,30,0,1,0E-9,2PLAY,0,2PLAY,100,0,1,21,209
NRW,2024-08-01,1,25 - 29,0,13,0,GIGAZUHAUSE 1000 KABEL,0,0,0,0,0,13,5,156,5,0,0,0,0,64.980000000,64.980000000,64.980000000,64.980000000,64.980000000,5,156,0,0,156,0,0,0E-9,2PLAY,0,2PLAY,1000,0,0,197,302
HSN,2024-08-01,0,35 - 39,0,49,0,VF CABLEMAX 500,0,1,0,0,0,49,0,0,7,2,0,2,0,169.920000000,169.920000000,169.920000000,169.920000000,169.920000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,500,0,0,70,475
KBW,2024-08-01,1,80 and over,0,23,1,EAZY 20,0,0,0,0,0,23,1,54,1,1,0,1,0,13.990000000,13.990000000,13.990000000,13.990000000,13.990000000,1,54,0,0,54,0,0,0E-9,2PLAY,0,2PLAY,20,0,0,68,911
KBW,2024-08-01,0,35 - 39,0,26,0,RED INTERNET & PHONE 50 CABLE U,0,1,129,1232,2,21,0,0,7,1,0,1,0,44.980000000,34.990000000,34.990000000,44.980000000,34.990000000,0,30,0,30,30,26,0,0E-9,2PLAY,4,HD OPTION,50,0,2,0,0
NRW,2024-08-01,1,30 - 34,0,32,0,RED INTERNET & PHONE 250 CABLE U,0,1,0,0,0,32,0,0,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,32,0,0E-9,2PLAY,1,SUPERWLAN,250,0,0,227,258
NRW,2024-08-01,1,35 - 39,0,35,0,VF RIP 250 U-TREUE,0,1,0,0,0,35,0,0,8,2,1,2,0,37.990000000,37.990000000,37.990000000,37.990000000,37.990000000,0,30,0,30,30,35,0,0E-9,2PLAY,1,SUPERWLAN,250,0,0,45,153
HSN,2024-08-01,1,35 - 39,0,46,1,VF CABLEMAX 1000,0,1,0,0,0,46,0,0,14,2,4,4,0,81.930000000,49.970000000,49.970000000,76.930000000,49.970000000,0,30,0,30,30,46,0,0.060000000,2PLAY,1,VF PREMIUM,1000,1500,1,115,190
NRW,2024-08-01,0,30 - 34,0,31,1,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,31,0,0,7,2,0,2,0,38.980000000,38.980000000,38.980000000,38.980000000,38.980000000,0,30,0,30,30,2,0,0E-9,2PLAY,1,SUPERWLAN,50,0,0,338,598
KBW,2024-08-01,0,55 - 59,0,44,0,VF RIP 250 U-TREUE,0,1,0,0,0,44,0,0,5,0,0,0,0,32.990000000,32.990000000,32.990000000,32.990000000,32.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,250,0,0,41,392
NRW,2024-08-01,1,18 - 24,0,26,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,26,0,0,7,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,250,0,0,70,512
KBW,2024-08-01,0,35 - 39,0,35,0,VF CABLEMAX 1000,0,1,0,0,0,35,0,0,7,2,0,2,0,43.970000000,43.970000000,43.970000000,43.970000000,43.970000000,0,30,0,0,30,0,3,0E-9,2PLAY,4,2PLAY,1000,0,3,71,401
NRW,2024-08-01,1,45 - 49,0,50,0,VF RIP 100 U-TREUE,0,1,0,0,0,50,0,0,6,1,1,1,0,32.990000000,32.990000000,32.990000000,32.990000000,32.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,1,2PLAY,100,0,0,178,618
NRW,2024-08-01,1,35 - 39,0,21,3,VF CABLEMAX 1000,0,0,0,0,0,21,3,94,2,2,0,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,3,94,0,30,94,2,0,0E-9,2PLAY,2,SUPERWLAN,1000,0,0,37,265
NRW,2024-08-01,1,55 - 59,0,46,0,VF CABLEMAX 500,0,1,24,0,1,46,0,0,5,1,0,1,0,49.970000000,49.970000000,49.970000000,49.970000000,49.970000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,500,0,0,22,571
NRW,2024-08-01,1,35 - 39,0,14,2,GIGAZUHAUSE 50 KABEL,0,0,6,575,2,14,10,309,5,0,0,0,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,10,309,0,30,309,14,0,0E-9,2PLAY,1,SUPERWLAN,50,0,0,0,0
HSN,2024-08-01,0,70 - 74,0,101,0,3PLAY COMFORT 120,0,1,0,0,0,101,0,0,7,2,0,2,0,48.420000000,48.420000000,48.420000000,48.420000000,48.420000000,0,30,0,0,30,0,0,0E-9,3PLAY,1,3PLAY,120,0,0,0,0
NRW,2024-08-01,0,55 - 59,0,68,0,GIGAZUHAUSE 250 KABEL,0,1,0,0,0,68,0,0,0,0,0,0,0,42.970000000,42.970000000,42.970000000,42.970000000,42.970000000,0,30,0,30,30,68,0,0E-9,2PLAY,2,N/A,250,0,0,79,302
HSN,2024-08-01,1,50 - 54,0,39,2,VF RIP 500 U-TREUE,0,1,0,0,0,39,0,0,9,2,3,2,0,47.990000000,47.990000000,47.990000000,47.990000000,47.990000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,500,0,2,22,624
NRW,2024-08-01,0,65 - 69,0,62,2,RED INTERNET UND PHONE 50 CABLE U,0,1,3,366,1,62,0,0,7,2,0,3,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,30,30,62,0,0E-9,2PLAY,0,N/A,50,0,1,105,411
NRW,2024-08-01,0,25 - 29,0,16,1,GIGAZUHAUSE 250 TREUE D,0,0,5,396,1,16,8,257,10,2,0,7,0,37.980000000,37.980000000,37.980000000,37.980000000,37.980000000,8,257,0,0,257,0,0,0E-9,2PLAY,0,2PLAY,250,0,2,0,0
NRW,2024-08-01,1,55 - 59,0,48,0,RED INTERNET UND PHONE 250 CABLE U,0,1,0,0,0,48,0,0,0,1,0,1,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,0,30,0,0,0E-9,2PLAY,0,2PLAY,250,0,0,41,242
NRW,2024-08-01,0,30 - 34,0,141,0,3PLAY PLUS 50,0,1,0,0,0,141,0,0,0,1,0,1,0,44.880000000,44.880000000,44.880000000,44.880000000,44.880000000,0,30,0,0,30,0,0,0E-9,3PLAY,2,3PLAY,50,0,2,43,195
HSN,2024-08-01,0,45 - 49,0,91,0,INTERNET COMFORT 60,0,1,0,0,0,91,0,0,6,1,0,1,0,24.990000000,24.990000000,24.990000000,24.990000000,24.990000000,0,30,0,0,30,0,0,0E-9,1PLAY,1,1PLAY,60,0,0,128,387
KBW,2024-08-01,1,80 and over,0,205,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,40,0,0,6,1,0,1,0,55.350000000,34.990000000,34.990000000,55.350000000,34.990000000,0,30,0,30,30,205,0,0E-9,2PLAY,0,ANALOG KABELANSCHLUSS,50,0,0,91,486
HSN,2024-08-01,0,60 - 64,0,201,0,3PLAY FLY 400,0,1,0,0,0,61,0,0,6,0,0,0,0,80.980000000,59.990000000,59.990000000,80.980000000,59.990000000,0,30,0,30,30,201,0,0E-9,3PLAY,0,DIGITAL KABELANSCHLUSS,400,0,0,21,273
NRW,2024-08-01,0,55 - 59,0,46,4,VF CABLEMAX 1000,0,1,0,0,0,46,0,0,8,2,1,2,0,44.980000000,44.980000000,44.980000000,44.980000000,44.980000000,0,30,0,30,30,46,0,0E-9,2PLAY,1,SUPERWLAN,1000,0,2,332,545
NRW,2024-08-01,1,25 - 29,0,20,3,GIGAZUHAUSE 100 KABEL,0,0,0,0,0,20,4,126,6,1,0,1,0,39.980000000,39.980000000,39.980000000,39.980000000,39.980000000,4,126,0,30,126,20,0,0E-9,2PLAY,0,SUPERWLAN,100,0,0,180,448
KBW,2024-08-01,1,35 - 39,0,42,0,RED INTERNET UND PHONE 50 CABLE U,0,1,0,0,0,42,0,0,7,2,0,2,0,34.990000000,34.990000000,34.990000000,34.990000000,34.990000000,0,30,0,30,30,42,0,0E-9,2PLAY,1,SUPERWLAN,50,0,0,166,334
